"site","",214,190,4.370845,4,"iets",4,IFV,None,0.113286,None
"surveiller","",213,209,4.275535,10,"sivreul",7,IFV,None,0.112756,None
"immobilier","",213,107,4.945041,10,"imerlob",7,IFV,None,0.112756,None
"maritime","",211,169,4.487971,8,"itmrea",6,IFV,None,0.111698,None
"assemblage","",210,199,4.324565,10,"smelagb",7,IFV,None,0.111168,None
"ouvrage","",210,188,4.381428,7,"vruegao",7,IFV,None,0.111168,None
"master","",209,126,4.781588,6,"stmera",6,IFV,None,0.110639,None
"auprès","aupres",209,202,4.309602,6,"spreua",6,IFV,None,0.110639,None
"notariat","",208,198,4.329602,8,"itrnao",6,IFV,None,0.110110,None
"matière","matiere",208,204,4.299750,7,"itmera",6,IFV,None,0.110110,None
"collectif","",206,201,4.314565,9,"citelof",7,IFV,None,0.109051,None
"secrétariat","secretariat",206,103,4.983141,11,"scitrea",7,IFV,None,0.109051,None
"assister","",206,161,4.536465,8,"sitrea",6,IFV,None,0.109051,None
"identifier","",203,203,4.304664,10,"ditnerf",7,IFV,None,0.107463,None
"aptitude","",203,112,4.899371,8,"ditpuea",7,IFV,None,0.107463,None
"article","",201,173,4.464578,7,"citrela",7,IFV,None,0.106404,None
"bac+2","",200,197,4.334666,5,"2+cab",5,OFV,None,0.105875,None
"bts","",200,198,4.329602,3,"tsb",3,OFV,None,0.105875,None
"vérifier","verifier",200,200,4.319552,8,"ivref",5,IFV,None,0.105875,None
"application","",198,193,4.355179,11,"citpnlao",8,IFV,None,0.104816,None
"contrat","",196,162,4.530273,7,"ctrnao",6,IFV,None,0.103757,None
"déterminer","determiner",196,196,4.339755,10,"ditmren",7,IFV,None,0.103757,None
"superviser","",195,192,4.360374,10,"sivpreu",7,IFV,None,0.103228,None
"réglage","reglage",194,156,4.568014,7,"arelg",5,IFV,None,0.102698,None
"dessin","",192,131,4.742672,6,"dsine",5,IFV,None,0.101640,None
"physique","",192,181,4.419372,8,"hsiypueq",8,IFV,None,0.101640,None
"capbep","",191,190,4.370845,6,"cpeab",5,OFV,None,0.101110,None
"certificat","",190,176,4.447386,10,"ictreaf",7,IFV,None,0.100581,None
"administration","",189,166,4.505882,14,"dsitmnrao",9,IFV,None,0.100051,None
"sportif","",187,128,4.765839,7,"sitprof",7,IFV,None,0.098993,None
"soumettre","",187,183,4.408383,9,"stmeuro",7,IFV,None,0.098993,None
"fluvial","",186,157,4.561624,7,"ivulaf",6,IFV,None,0.098463,None
"exigé","exige",186,159,4.548965,5,"ixeg",4,IFV,None,0.098463,None
"édition","edition",185,134,4.720030,7,"ditneo",6,IFV,None,0.097934,None
"nuit","",185,184,4.402934,4,"inut",4,IFV,None,0.097934,None
"diriger","",182,176,4.447386,7,"direg",5,IFV,None,0.096346,None
"assistance","",181,174,4.458814,10,"sictnea",7,IFV,None,0.095816,None
"évaluation","evaluation",181,166,4.505882,10,"ivtnuelao",9,IFV,None,0.095816,None
"collecter","",180,171,4.476206,9,"ctrelo",6,IFV,None,0.095287,None
"compléter","completer",179,170,4.482071,9,"ctpmerlo",8,IFV,None,0.094758,None
"finition","",179,158,4.555274,8,"itnof",5,IFV,None,0.094758,None
"élaboration","elaboration",175,171,4.476206,11,"itrenlaob",9,IFV,None,0.092640,None
"aérien","aerien",174,113,4.890482,6,"irena",5,IFV,None,0.092111,None
"essai","",174,156,4.568014,5,"iesa",4,IFV,None,0.092111,None
"navigation","",173,129,4.758057,10,"ivtngao",7,IFV,None,0.091581,None
"directeur","",172,105,4.963909,9,"dictreu",7,IFV,None,0.091052,None
"commander","",172,144,4.648056,9,"dcmnerao",8,IFV,None,0.091052,None
"grand","",172,142,4.662042,5,"drnga",5,IFV,None,0.091052,None
"généraliste","generaliste",169,169,4.487971,11,"sitnergal",9,IFV,None,0.089464,None
"routier","",169,136,4.705215,7,"itrueo",6,IFV,None,0.089464,None
"manipulation","",168,167,4.499876,12,"itpmnulao",9,IFV,None,0.088935,None
"fonctionnement","",168,166,4.505882,14,"citnemof",8,IFV,None,0.088935,None
"brevet","",167,127,4.773682,6,"tvreb",5,IFV,None,0.088405,None
"espaces","",167,145,4.641136,7,"scpea",5,IFV,None,0.088405,None
"permettre","",167,133,4.727520,9,"tpmre",5,IFV,None,0.088405,None
"étranger","etranger",167,161,4.536465,8,"trenga",6,IFV,None,0.088405,None
"écriture","ecriture",165,139,4.683396,8,"ictreu",6,IFV,None,0.087346,None
"câbler","cabler",164,144,4.648056,6,"crelab",6,IFV,None,0.086817,None
"réparation","reparation",162,134,4.720030,10,"itprenao",8,IFV,None,0.085758,None
"société","societe",161,130,4.750335,7,"sicteo",6,IFV,None,0.085229,None
"domaine","",161,157,4.561624,7,"dimneao",7,IFV,None,0.085229,None
"caces","",160,160,4.542696,5,"cesa",4,OFV,None,0.084700,None
"établir","etablir",159,159,4.548965,7,"itrelab",7,IFV,None,0.084170,None
"musique","",158,107,4.945041,7,"simueq",6,IFV,None,0.083641,None
"expertiser","",157,94,5.074575,10,"sitpxer",7,IFV,None,0.083111,None
"prépresse","prepresse",156,153,4.587432,9,"resp",4,OFV,None,0.082582,None
"impératifs","imperatifs",156,155,4.574444,10,"sitpmeraf",9,IFV,None,0.082582,None
"ingénierie","ingenierie",154,148,4.620657,10,"ireng",5,IFV,None,0.081523,None
"local","",154,128,4.765839,5,"cola",4,IFV,None,0.081523,None
"fonction","",154,142,4.662042,8,"citnof",6,IFV,None,0.081523,None
"intérieur","interieur",153,144,4.648056,9,"itneru",6,IFV,None,0.080994,None
"langage","",153,112,4.899371,7,"anegl",5,IFV,None,0.080994,None
"marché","marche",153,111,4.908339,6,"hcmrea",6,IFV,None,0.080994,None
"chimie","",153,139,4.683396,6,"hicme",5,IFV,None,0.080994,None
"vie","",152,135,4.712595,3,"iev",3,IFV,None,0.080465,None
"spécifique","specifique",151,137,4.697889,10,"sicpeuqf",8,IFV,None,0.079935,None
"élevage","elevage",150,76,5.287136,7,"vaegl",5,IFV,None,0.079406,None
"biologie","",150,140,4.676227,8,"ieglob",6,IFV,None,0.079406,None
"zone","",150,137,4.697889,4,"neoz",4,IFV,None,0.079406,None
"agricole","",150,84,5.187053,8,"ciregalo",8,IFV,None,0.079406,None
"verre","",148,113,4.890482,5,"rev",3,IFV,None,0.078347,None
"modeler","",148,136,4.705215,7,"dmerlo",6,IFV,None,0.078347,None
"esthétique","esthetique",148,111,4.908339,10,"hsiteuq",7,IFV,None,0.078347,None
"agencement","",146,130,4.750335,10,"ctnemga",7,IFV,None,0.077288,None
"objet","",145,119,4.838746,5,"tejob",5,IFV,None,0.076759,None
"dossier","",145,143,4.655025,7,"dsireo",6,IFV,None,0.076759,None
"norme","",145,132,4.735068,5,"nemro",5,IFV,None,0.076759,None
